question1,question2,label
"Dậy thì sớm có thể xảy ra ở bất kỳ trẻ nào, kể cả trẻ nam và trẻ nữ, tuy nhiên đối tượng nguy cơ dễ bị dậy thì sớm bao gồm:


	
	Các trẻ người Mỹ gốc phi: Dậy thì sớm thường xảy ra ở người Mỹ gốc Phi hơn những người khác.
	
	
	Trẻ béo phì
	
	
	Các trẻ tiếp xúc thường xuyên với hormon giới tính: sử dụng các thuốc bôi có chứa các hormon testosteron.
	
	
	Trẻ mắc hội chứng McCune-Albright tăng sản thượng thận bẩm sinh hoặc trẻ bị suy giáp: cơ thể trẻ sản xuất bất thường các kích thích tố nam (androgen).
	


Chiều cao hạn chế là biến chứng có thể xảy ra khi dậy thì sớm ở nam, ban đầu phát triển nhanh chóng và cao hơn so với các bạn bè cùng chang lứa, tuy nhiên trẻ sẽ bị đóng xương sớm. Điều này có thể làm cho trẻ nam thấp hơn bình thường khi trưởng thành .",Trẻ nặng dưới bao nhiêu kí khi sinh gần như chắc chắn mắc tinh hoàn ẩn?,0
Nguyên nhân bệnh Hội chứng Ganser,Xét nghiệm tiểu đường thai kỳ,0
Điều trị bệnh Lao hạch,Phương pháp chữa trị bệnh Lao hạch,1
Nguyên nhân bệnh Lồng ruột,Những thủ tục cần thiết để hưởng chế độ thai sản,0
Đau do thoát vị đĩa đệm có khác triệu chứng đau bình thường hay không ?,Xét nghiệm tại nhà có lợi ích gì ?,0
Tổng quan bệnh Thoát vị đĩa đệm?,Thoát vị đĩa đệm là gì?,1
Nên có lối sống và chế độ làm việc như thế nào dể phòng ngừa bệnh Xuất huyết võng mạc ?,Người bị bệnh cao huyết áp cần làm gì để phòng ngừa bệnh Xuất huyết võng mạc ?,1
Nguyên nhân gây ra hội chứng Lyell là gì ?,Chỉ số pH trong nước tiểu như thế nào là bình thường ?,0
Nguyên nhân gây ra phù nề sau sinh ở chân là gì ?,Nên sinh hoạt như thế nào để tránh phù nề sau sinh ở phụ nữ ?,1
Nguyên phó giám đốc Bệnh viện K chỉ rõ 4 nguyên nhân gây 80% trường hợp ung thư vú,Các bệnh lý nào là nguyên nhân mắc bệnh trĩ nội?,0
Tình trạng rối loạn kinh nguyệt có gây nên thiếu máu không ?,Trẻ nên ăn uống như thế nào để tránh mắc bệnh ?,0
Khi nào nên đưa trẻ đi kiểm tra sau khi tiêm phòng lao ?,Phòng ngừa bệnh Xuất huyết giảm tiểu cầu,0
Các bệnh thiếu vi chất dinh dưỡng ở Việt Nam hiện nay là gì ?,Thiếu vitamin A gây ra những tác hại gì ?,1
Người bị viêm gan B nên làm gì để tránh bị ung thư gan ?,Thuốc chống đông máu có tác dụng gì ?,0
Ăn gì để vết mổ sau sinh không để lại sẹo rồi gây ngứa ?,Những dấu hiệu cấp cứu sau khi tiêm phòng lao là gì ?,0
Ngứa vùng bẹn và đùi trên là bệnh gì ?,Ngứa vùng bẹn và đùi trên có lây được không ?,1
Nguyên nhân gây ra U nang buồng trứng trái là gì ?,Các nhóm nguyên nhân chính gây thiếu sắt?,0
Cần chẩn đoán phân biệt bệnh tâm thần phân liệt với những nhóm bệnh nào ?,Có những cách nào giúp người bệnh tâm thần phân liệt giao tiếp tốt hơn ?,1
Hậu sản giật là gì ?,Hậu sản giật có các biến chứng nào ?,1
Những đồ dùng không cần thiết khi đi sinh mà mẹ nên biết,Tại sao sau khi sinh mej bầu không được dùng sữa ?,1
Triệu chứng đau vai gáy biểu hiện như thế nào ?,Các bài tập thể dục nào giúp làm giảm triệu chứng đau vai gáy ?,1
Làm sao để phát hiện bé bị tiêu chảy nhiễm trùng hay hội chứng lỵ ?,Nhuộm Fluorescein là gì?,0
Tai biến nhẹ: Rất nguy hiểm,Tai biến nhẹ còn được gọi là gì ?,1
Dấu hiệu để đánh mốc dậy thì quan trọng ở nữ giới là gì ?,Viêm gân nhị đầu vai thường gặp ở những đối tượng nào ?,0
Những điều bà bầu cần biết về tình trạng khí hư khi mang thai,Cơ chế gây ra khí hư khi mang thai là gì ?,1
Mẹ bầu nhận được lợi ích gì khi ăn sôcôla?,Làm thế nào để phòng ngừa bệnh loét hành tá tràng,0
Mục đích của các loại xét nghiệm trong tiêu chảy cấp?,Những bệnh nào có thể gây ra chảy máu chân răng ?,0
Hút thuốc lá thụ động là gì ?,Những nhóm thuốc nào giúp điều trị suy tim ?,0
Nguyên nhân gây vỡ tử cung có nguồn gốc từ mẹ là gì ?,Nguyên nhân gây vỡ tử cung có nguồn gốc từ thai nhi là gì ?,1
Châm cứu có giúp điều trị thoát vị đĩa đệm khi mang thai không ?,Những xét nghiệm nào giúp chẩn đoán bệnh lý van hai lá ?,0
Có các loại carbohydrate nào ?,Phương pháp phẫu thuật thay đĩa đệm nhân tạo lối trước được áp dụng khi nào ?,0
Việc mất nước và điện giải có ảnh hưởng gì đối với thai nhi ?,Tìm hiểu về thai giáo trước khi mang thai,0
Nguyên nhân bệnh Thiểu năng tuần hoàn não?,Sáu dưỡng chất thiết yếu cho phụ nữ?,0
Các bệnh thường gặp ở trẻ em 9 tháng tuổi,Cơ chế gây bệnh Uốn ván là gì ?,0
7 loại hăm tã thường gặp ở trẻ sơ sinh và cách điều trị mẹ thông thái nên biết,Viêm da dị ứng biểu hiện như thế nào ?,1
Tổng quan bệnh Tế bào thần kinh vận động,Tế bào thần kinh vận động là gì?,1
Tổng quan bệnh Thiểu ối?,Triệu chứng bệnh Liệt ruột,0
Các triệu chứng của cảm cúm ở phụ nữ mang thai biểu hiện như thế nào ? ,Phụ nữ mang thai cần thận trọng khi có các dấu hiệu gì ?,1
4 bài tập chữa trĩ bằng yoga hiệu quả tại nhà,Nguyên nhân gây ra bệnh mỡ máu là gì ?,0
Tràn khí màng phổi tự phát là gì?,Độ tuổi nào dễ mắc bệnh Viêm tĩnh mạch ?,0
Ăn uống hợp lí ở tuổi dậy thì,Các bài thuốc dân gian nào giúp điều trị viêm mũi dị ứng ?,0
Nguyên nhân gây ra viêm kết mạc là gì ?,Độ tuổi nào ở trẻ em dễ bị viêm kết mạc ?,1
Kinh nguyệt phụ nữ chịu ảnh hưởng của các yếu tố gì ?,Triệu chứng tắc kinh ở tuổi dậy thì biểu hiện như thế nào ?,1
Suy tim cấp độ 4 nguy hiểm như thế nào ?,Những tác hại do thiếu canxi là gì ?,0
Những công việc nào dễ gây ra bệnh vôi hóa cột sống ?,Thường xuyên uống nước ép lựu có tác dụng gì ?,0
8 triệu chứng khẳng định bạn đã bị viêm loét dạ dày,Có những nhóm thuốc chống đông máu nào ?,0
Rượu vang trắng có liên quan tới ung thư da ác tính,Rượu vang đỏ có chứa chất gì ?,1
Bệnh bại liệt có những biểu hiện lâm sàng nào ?,Điều trị và phòng ngừa bệnh bại liệt như thế nào ?,1
Bao quy đầu là gì ?,Hẹp bao quy đầu có tiến triển thành Ung thư được không ?,1
Chế độ ăn như thế nào tốt cho tinh trùng?,Yếu tố nào ảnh hưởng đến cân nặng của thai nhi ?,0
Tổng quan bệnh Dậy thì sớm ở nam,Những loại thuốc nào có thể gây suy thai ?,0
Thói quen tốt giúp giảm khả năng mắc thiểu năng tuần hoàn não?,Biện pháp điều trị bệnh Tim bẩm sinh Ebstein cho từng mức độ nặng của trẻ?,0
Nguyên nhân gây bệnh Lupus ban đỏ hệ thống là gì ?,Dấu hiệu bệnh Hôi nách,0
Triệu chứng của bệnh viêm da tiếp xúc biểu hiện như thế nào ?,Nên điều trị bệnh viêm da tiếp xúc như thế nào ?,1
Thịt cần được nấu chín ở nhiệt độ bao nhiêu ?,Trình độ dân trí và điều kienj kinh tế xã hội có ảnh hưởng đến tỉ lệ mắc bệnh Sốt rét không ?,0
Làm sao để phòng bệnh lao phổi ?,Biện pháp chẩn đoán bệnh Lao ruột,0
Vì sao trẻ en dễ bị lây bệnh chân tay miệng ?,Điều trị bệnh chân tay miệng như thế nào ?,1
Tác dụng của việc người lớn được tiêm chủng đầy đủ là gì ?,Lịch tiêm chủng cho người lớn gồm những gì ?,1
Bật mí cách phòng tránh thiếu máu trong thai kỳ,Triệu chứng thiếu máu biểu hiện như thế nào ?,1
Triệu chứng của bệnh Gout là gì ?,Những xét nghiệm cần thiết để phát hiện bệnh Gout là gì ?,1
Phương pháp chữa trị bệnh lác mắt,Chẩn đoán bệnh Hội chứng móng và xương bánh chè,0
Bệnh Lao ruột có biểu hiện như nào,Nguyên nhân phổ biến gây ra bệnh Viêm lồi cầu ngoài xương cánh tay là gì ?,0
Nghệ có chứa những thành phần gì ?,Nghệ có những tác dụng gì đối với cơ thể ?,1
Tìm hiểu về thai giáo trước khi mang thai,Triệu chứng bệnh Dịch hạch,0
Bệnh phô dâm biểu hiện như thế nào ?,Các biện pháp điều trị bệnh Loét thực quản,0
Triệu chứng bệnh Xơ vữa động mạch ngoại biên,Phòng ngừa bệnh Thừa sắt?,0
Việt nam có những loại củ nào có thể phòng ngừa Ung thư ?,Các yếu tố nguy cơ thoát bị rốn người lớn?,0
Sử dụng các loại thuốc nam như thế nào ?,Đối tượng nào có nguy cơ cao mắc bệnh Suy tĩnh mạch chân ?,0
Bệnh nhân bị thoát vị đĩa đệm có nên mang thai không?,Các biện pháp chẩn đoán bệnh Vôi hóa cột sống,0
Sử dụng những loại thuốc nào làm tăng nguy cơ mắc bệnh lao phổi ?,Điều trị thoát vị đĩa đệm bằng phương pháp phẫu thuật có hiệu quả không ?,0
Chữa ung thư vòm họng bằng xạ trị,Các phương pháp xạ trị để điều trị khối u là gì ?,1
Phòng ngừa bệnh Tắc tuyến lệ?,Nguyên nhân bệnh Lao màng bụng,0
Các bệnh lý sinh dục nam giới thường gặp có thể gây tinh trùng yếu?,Xin bác sĩ tư vấn giúp tôi các phương pháp điều trị thoát vị đĩa đệm?,0
Lạm dụng thuốc tránh thai khẩn cấp có gây bướu cổ?,Tác dụng phụ của thuốc tránh thai khẩn cấp là gì ?,1
Tứ chứng Fallot là gì?,Việc sinh hoạt tình dục có làm tăng nguy cơ lây nhiễm HIV không ?,0
Các biện pháp điều trị bệnh Suy thai trong tử cung,Điều trị Bệnh Suy thai như thế nào ?,1
Cơ chế gây nên các triệu chứng trong bệnh Ung thư trực tràng là gì ?,Thai quá ngày là gì ?,0
Bệnh trĩ nội là gì?,Phân độ bệnh trĩ nội?,1
Khô da ở trẻ sơ sinh do những nguyên nhân nào?,Khám tầm soát ung thư tiền liệt tuyến ở đâu?,0
Đối tượng nào hay bị Viêm chóp xoay ?,Rau đay có chứa chất gì ?,0
Có những công thức nấu đậu đen nào ?,Đậu đen có mấy loại ?,1
Làm sao để điều trị bệnh tiết mồ hôi tay chân ?,Nguyên nhân nào thường gặp nhất trong bệnh Viêm màng ngoài tim ?,0
Tổng quan bệnh Tiểu đường tuýp 1?,Các thể tiểu đường chính?,1
Tổng quan bệnh Lao phổi,Bệnh Lao phổi,1
Cần lưu ý điều gì khi quan hệ sau sinh ?,Khô da ở trẻ sơ sinh và những điều mẹ bỉm sữa nhất định phải biết,0
Tinh dịch đồ phải lấy mẫu như thế nào để hạn chế sai số?,"Thưa bác sĩ, bệnh U tuyến yên có hay gặp không ạ?",0
Bệnh viêm phế quản là bệnh gì ?,Cơ chế chấn thương trong bệnh Viêm gân nhị đầu là gì ?,0
Có những loại thuốc nào điều trị bệnh Thiếu máu ?,Nguyên nhân gây bệnh lỗ tiểu đóng thấp,0
Tỷ lệ tử vong ở hội chứng Lyell là bao nhiêu ?,Dấu hiệu Nikolsky là gì ?,1
Sử dụng mật ong chữa viêm phế quản cho bé,Các bài thuốc dùng mật ong là gì ?,1
Phô dâm là loại loạn dục như thế nào? Cách xử trí khi gặp người mắc bệnh ra sao?,Điều trị bệnh phô dâm như thế nào ?,1
Các biện pháp điều trị bệnh Tràn dịch màng phổi,Những loại thuốc nào giảm đau tốt trong bệnh Thoái hóa cột sống thắt lưng ?,0
Những dấu hiệu giúp phát hiện bệnh Ung thư trực tràng là gì ?,Vitamin C có tác dụng gì ?,0
Tổng quan bệnh Tim bẩm sinh?,Phòng ngừa bệnh Lác mắt,0
7 loại hăm tã thường gặp ở trẻ sơ sinh và cách điều trị mẹ thông thái nên biết,Có những loại hăm tã nào ?,1
Thụ tinh nhân tạo là gì ?,Tỉ lệ thành công của thụ tinh nhân tạo là bao nhiêu ?,1
Nguyên nhân gây bệnh lỗ tiểu đóng thấp,Phòng Hội chứng Albright,0
Đón xuân mới với 5 bài tập thể dục hiệu quả dành cho phái mạnh,Thiểu sản men răng do bệnh giang mai bẩm sinh như thế nào?,0
Nguyên nhân gây ra hăm tã là gì ?,Cần lưu ý gì khi sử dụng các sản phẩm chống hăm tã ?,1
Các biện pháp chẩn đoán bệnh Vỡ tử cung,Có những xét nghiệm nào phục vụ chẩn đoán vỡ tử cung ?,1
Tỷ lệ mắc của Ung thư vòm học là bao nhiêu ?,Ung thư còm họng có xuất hiện hạch không ?,1
Siêu âm có phát hiện được mang thai ngoài tử cung không?,Những dấu hiệu nhận biết mang thai ngoài tử cung là gì ?,1
Nguyên nhân hàng đầu gây ra Xẹp đốt sống là gì ?,Các xét nghiệm khi nghi ngờ ác tính của bệnh Tinh hoàn ẩn?,0
Triệu chứng  Hội chứng Albright như nào,Bệnh hẹp bao quy đầu có nguy hiểm không ?,0
Đàn ông có lo sợ các bệnh liên quan đến đường tình dục không ?,Lợi ích sức khỏe của mướp đắng là gì ?,0
Đối tượng nào dễ mắc nấm ở rốn ?,Đường lây truyền bệnh Viêm dây thần kinh thị giác,0
Triệu chứng bệnh Thiểu sản men răng?,Thiểu sản men răng do bệnh giang mai bẩm sinh như thế nào?,1
điều trị bệnh Liệt dương,biện pháp điều trị bệnh Liệt dương,1
Dấu hiệu để đánh mốc dậy thì quan trọng ở nữ giới là gì ?,Phương pháp nấu ăn có lợi cho tim mạch là gì ?,0
Môi trường làm việc nhưu thế nào làm tăng nguy cơ mắc bệnh Rối loạn tiền đình ?,Yếu sinh lý ở nam giới là tình trạng gì ?,0
Nguyên nhân gây ra bệnh nổi mề đay là gì ?,Sau khi sinh nên chuản bị dinh dưỡng như thế nào cho bà mẹ ?,1
Khi nào có chỉ định phẫu thuật trong bệnh trào ngược dạ dày thực quản?,Hệ thống LINX là gì?,1
Biện pháp điều trị bệnh Lạc nội mạc tử cung,Biện pháp chữa trị bệnh Lạc nội mạc tử cung,1
Biểu hiện của gút mạn và tăng acid uric mạn tính?,Hạt tophi là gì?,1
Đường lây truyền bệnh Thoái hóa cột sống thắt lưng,Làm thế nào để phòng và điều trị bệnh nhiễm nấm âm đạo ?,0
Các biện pháp chẩn đoán bệnh Thận đa nang?,Kỹ  thuật gen có mục đích gì để chẩn đoán thận đa nang?,1
Cổ trướng xảy ra khi nào ?,Bệnh giang mai lây truyền như thế nào ?,0
Bệnh Kawasaki do nguyên nhân nào,Vì sao mắc bệnh Kawasaki ,1
Tầm soát bệnh Ung thư có tác dụng gì ?,Những xét nghiệm tầm soát bệnh Ung thư là gì ?,1
Vỡ tử cung là hiện tượng gì ?,Những loại rau tốt cho bà bầu không phải ai cũng biết,0
Viêm gân chóp xoay và chèn ép gân chóp xoay khác nhau như thế nào ?,Đường lây truyền bệnh Thoái hóa khớp gối?,0
Triệu chứng của trẻ còi xương biểu hiện như thế nào ?,Làm thế nào để chẩn đoán và điều trị bệnh tay chân miệng ?,0
Thói quen tốt phòng tránh thuyên tắc phổi?,Điều trị bệnh Hắc lào ở trẻ em như thế nào ?,0
Tác dụng của hệ miễn dịch là gì ?,Lupus ban đỏ thường biểu hiện ở những cơ quan nào ?,1
Trẻ bị thủy đậu phải làm gì?,Bệnh thủy đậu là bệnh gì ?,1
